Identifier,Occurrence Date,Offense,Offense Classification,longitude,latitude
57bb7760,08/22/2015 05:00:00 PM,GRAND LARCENY OF MOTOR VEHICLE,FELONY,-73.835561757,40.851973258
5a79dd1f,08/22/2015 05:00:00 PM,GRAND LARCENY,FELONY,-73.929559927,40.864104463
559026d9,08/22/2015 05:10:00 PM,FELONY ASSAULT,FELONY,-73.820345085,40.692264092
c426110a,08/22/2015 05:20:00 PM,GRAND LARCENY,FELONY,-73.988371577,40.756642042
b0b979f0,08/22/2015 05:30:00 PM,GRAND LARCENY,FELONY,-73.999200887,40.69387551
6e4b0ee2,08/22/2015 05:30:00 PM,FELONY ASSAULT,FELONY,-73.978722169,40.726379778
e9db766f,08/22/2015 05:32:00 PM,FELONY ASSAULT,FELONY,-73.889887841,40.85804057
a6aa0cb2,08/22/2015 05:35:00 PM,ROBBERY,FELONY,-73.753915264,40.73896154
2882774d,08/22/2015 05:40:00 PM,FELONY ASSAULT,FELONY,-73.911862567,40.695123573
a9bb1e99,08/22/2015 06:00:00 PM,FELONY ASSAULT,FELONY,-74.205530802,40.52954188
338d16e9,08/22/2015 06:00:00 PM,GRAND LARCENY,FELONY,-73.953342229,40.590247644
ada074a0,08/22/2015 06:00:00 PM,BURGLARY,FELONY,-73.909434359,40.677453583
45ba900,08/22/2015 06:00:00 PM,GRAND LARCENY,FELONY,-73.932511896,40.705531968
4e97b777,08/22/2015 06:00:00 PM,GRAND LARCENY,FELONY,-73.828970412,40.759869755
68b8566a,08/22/2015 06:00:00 PM,GRAND LARCENY,FELONY,-73.981524864,40.780709779
d8d1e3ad,08/22/2015 06:05:00 PM,GRAND LARCENY,FELONY,-73.870041304,40.822912308
8300dfd4,08/22/2015 06:27:00 PM,FELONY ASSAULT,FELONY,-73.827329581,40.762043893
d5d0f70f,08/22/2015 06:30:00 PM,BURGLARY,FELONY,-73.958821253,40.638544391
adcf839,08/22/2015 06:30:00 PM,GRAND LARCENY,FELONY,-73.991197366,40.732839818
8bef9134,08/22/2015 06:30:00 PM,GRAND LARCENY,FELONY,-73.980756819,40.764540395
46b894e5,08/22/2015 06:30:00 PM,FELONY ASSAULT,FELONY,-73.920151953,40.85274625
df66f367,08/22/2015 06:43:00 PM,FELONY ASSAULT,FELONY,-73.916958337,40.836819196
4814aa41,08/22/2015 06:45:00 PM,FELONY ASSAULT,FELONY,-73.900261342,40.854300739
c05afbed,08/22/2015 07:00:00 PM,GRAND LARCENY,FELONY,-73.964778963,40.683047491
5afe2d7c,08/22/2015 07:00:00 PM,BURGLARY,FELONY,-73.767116853,40.767463098
a5a6a007,08/22/2015 07:00:00 PM,ROBBERY,FELONY,-73.922035217,40.828086316
13429968,08/22/2015 07:10:00 PM,ROBBERY,FELONY,-73.922668984,40.826862599
337aae08,08/22/2015 07:25:00 PM,FELONY ASSAULT,FELONY,-73.875830981,40.684646477
e2a12fcb,08/22/2015 07:30:00 PM,FELONY ASSAULT,FELONY,-73.864407683,40.748814401
fdad9672,08/22/2015 07:30:00 PM,GRAND LARCENY,FELONY,-73.913396932,40.807618257
e883a2f3,08/22/2015 07:30:00 PM,GRAND LARCENY OF MOTOR VEHICLE,FELONY,-73.956068073,40.743124599
ffc76a1,08/22/2015 07:43:00 PM,GRAND LARCENY,FELONY,-73.833539312,40.755929496
beb17006,08/22/2015 07:45:00 PM,FELONY ASSAULT,FELONY,-73.927974168,40.679226083
fef3bfe9,08/22/2015 07:45:00 PM,FELONY ASSAULT,FELONY,-73.885049047,40.854950804
28aa5cf4,08/22/2015 07:45:00 PM,FELONY ASSAULT,FELONY,-73.885049047,40.854950804
eb150de2,08/22/2015 07:55:00 PM,GRAND LARCENY,FELONY,-74.168936095,40.582301992
779903b8,08/22/2015 08:00:00 PM,GRAND LARCENY OF MOTOR VEHICLE,FELONY,-73.916467537,40.669326129
4b5c346a,08/22/2015 08:00:00 PM,BURGLARY,FELONY,-73.916611943,40.718172165
4a984198,08/22/2015 08:00:00 PM,GRAND LARCENY,FELONY,-74.003768513,40.734138361
34efc9aa,08/22/2015 08:00:00 PM,GRAND LARCENY,FELONY,-73.774643616,40.7728962
282c3ce6,08/22/2015 08:00:00 PM,GRAND LARCENY,FELONY,-73.888455809,40.843239737
143a20c2,08/22/2015 08:00:00 PM,GRAND LARCENY,FELONY,-73.925044834,40.844430327
d5bf48ad,08/22/2015 08:00:00 PM,GRAND LARCENY OF MOTOR VEHICLE,FELONY,-73.928721946,40.866749837
273a190f,08/22/2015 08:08:00 PM,BURGLARY,FELONY,-73.946743385,40.620698296
9e1cfc9,08/22/2015 08:10:00 PM,FELONY ASSAULT,FELONY,-73.956975053,40.618355783
178a9780,08/22/2015 08:10:00 PM,FELONY ASSAULT,FELONY,-73.846383362,40.811627106
e690948b,08/22/2015 08:15:00 PM,GRAND LARCENY,FELONY,-73.9888105,40.722225636
b0e5d265,08/22/2015 08:20:00 PM,ROBBERY,FELONY,-73.755631072,40.604676513
5d28cb26,08/22/2015 08:24:00 PM,GRAND LARCENY,FELONY,-73.984685928,40.742377153
59a02aea,08/22/2015 08:25:00 PM,FELONY ASSAULT,FELONY,-73.988201454,40.718564066
54bfcdd0,08/22/2015 08:30:00 PM,BURGLARY,FELONY,-73.869177943,40.679467948
4cb8900a,08/22/2015 08:30:00 PM,GRAND LARCENY OF MOTOR VEHICLE,FELONY,-73.961680119,40.679711601
fa0acb3f,08/22/2015 08:30:00 PM,ROBBERY,FELONY,-73.748848106,40.687455909
5081f3db,08/22/2015 08:30:00 PM,GRAND LARCENY,FELONY,-73.868930626,40.742934886
67723e8b,08/22/2015 08:30:00 PM,GRAND LARCENY,FELONY,-73.967110962,40.765056064
ba399732,08/22/2015 08:30:00 PM,FELONY ASSAULT,FELONY,-73.89004621,40.819098745
47c1d577,08/22/2015 08:34:00 PM,ROBBERY,FELONY,-73.882104161,40.8807727
9502eaa3,08/22/2015 08:40:00 PM,ROBBERY,FELONY,-73.901896701,40.735669383
6c7d53f4,08/22/2015 08:50:00 PM,FELONY ASSAULT,FELONY,-73.751259809,40.683741966
2277d236,08/22/2015 09:00:00 PM,ROBBERY,FELONY,-74.159773441,40.561070273
2a822d3a,08/22/2015 09:00:00 PM,BURGLARY,FELONY,-73.928688778,40.665033285
8554969,08/22/2015 09:00:00 PM,FELONY ASSAULT,FELONY,-73.936181675,40.681138546
353560d9,08/22/2015 09:00:00 PM,FELONY ASSAULT,FELONY,-73.936181675,40.681138546
c155148f,08/22/2015 09:00:00 PM,FELONY ASSAULT,FELONY,-73.852460802,40.830639499
13e35a0,08/22/2015 09:10:00 PM,GRAND LARCENY,FELONY,-73.950592985,40.685474143
b1e5f044,08/22/2015 09:10:00 PM,GRAND LARCENY,FELONY,-73.977368814,40.759434556
2a41a0bb,08/22/2015 09:18:00 PM,GRAND LARCENY,FELONY,-73.881278745,40.735466074
22a0177d,08/22/2015 09:20:00 PM,GRAND LARCENY,FELONY,-73.748938336,40.59932618
e77f2339,08/22/2015 09:20:00 PM,BURGLARY,FELONY,-73.784014108,40.665574508
42a95383,08/22/2015 09:23:00 PM,ROBBERY,FELONY,-73.890924637,40.821004415
