lsoa,rate_2014,rate_2015,rate_2016,rate_2017,rate_2018
E01000313,134.06574770947884,150.62813206319484,149.83832103354277,152.77206426011693,374.75541263338664
E01000314,156.4673121052231,155.0213860988696,151.71632492208775,155.57665048177856,185.0814271137411
E01000315,174.3478914645363,177.50610268396468,182.2039964857229,200.8777186516543,218.7652480595731
E01000316,172.56575329178017,175.88905483769335,181.8467479700628,239.00945380572597,254.30139316049642
E01000317,155.53584610270747,163.91942701482714,171.75721006959992,397.77531576731883,434.1919713730717
E01000318,173.70275225851563,182.37598762822955,186.8681973485151,241.5682814873098,261.3981464092471
E01000319,171.89086999802032,168.58614222522033,176.65562001146785,370.2079303977967,378.36176382468204
E01000320,197.26075629606424,209.74888661921128,208.7945750590643,218.51740279850273,245.81985252125966
E01000321,192.13904965344685,200.75256439491784,197.12807109346087,211.25920957437097,243.026857309062
E01000322,187.07639685367556,199.61824098600476,201.4297542723619,202.1220443010862,232.8200323962122
E01000323,180.8813261026249,190.51683682582308,194.85671305585387,207.90109535505076,245.14515161733183
E01000324,179.55814274244833,186.16339794940123,191.91511001398382,187.86163765853635,213.25323466921313
E01000325,262.26994401316205,297.60055919073625,307.15264927109064,279.37657092289663,324.33892527935507
E01000326,234.617716761403,244.55508898873987,259.2580130522409,229.91572781012428,432.00166064595976
E01000327,268.3300514114165,302.16045578188135,314.0480123699713,281.2221337340092,295.02248579493886
E01000328,275.98903817957273,303.4261961413577,310.89140117200867,283.5438503130357,299.9071559674975
E01000329,296.99653005345743,308.03534290721734,321.663922537804,302.4383408917377,293.8357229524255
E01000330,285.45169862056514,302.70142412294405,317.07826901832124,294.9531474122469,284.33683904672125
E01000331,294.0860183255848,299.67351964441417,309.94634318897465,298.83589611530005,284.0805368777277
E01000332,255.79204683844358,279.9622194741094,298.4740413573989,261.913258952642,233.79762247143762
E01000333,247.18036708016206,263.5230271313812,267.9235319139206,241.43451775773573,231.4229956747079
E01000334,249.54860991309775,265.5743446040733,273.8959175711539,244.17286942963094,234.02054851406103
E01000335,244.9950020283863,321.12705322541893,302.5566232342428,266.28843954309536,270.9584744215479
E01000336,244.8133704126114,304.1468448564288,292.1161386657982,260.11104477965245,259.5075916556692
E01000337,246.26493513329547,276.0401131077019,274.88380853981124,245.12864276231812,239.35907914249597
E01000338,244.8042199782438,273.7164243115053,276.6505821183058,244.52204127252713,229.36836393701788
E01000339,238.5272115534049,225.05777083340575,245.90124579045835,265.06897024481833,214.71258970236067
E01000340,208.98866127806775,216.4031262702945,250.8012274331509,253.4654178123246,255.72343782249584
E01000341,216.74402442835236,223.27779429136362,250.60615268357907,273.7676896112749,261.3577252096086
E01000342,233.22126189943714,229.37523262142162,254.31917564477527,279.88530340407453,236.36425758780194
E01000343,231.53798732909632,236.31329839589242,255.08827626928738,284.01707873573565,262.98348711977815
E01000344,242.17564739943367,221.4979263673673,236.9359660408354,263.5884969612239,206.14731048841261
E01000345,233.85441573270552,230.97374609193426,249.19848035048253,274.7697432448,228.7926038090727
E01000346,232.8709530891361,270.4422127359124,290.8756599194115,319.5056791386024,296.5581987953035
E01000347,233.76452916892475,261.0652773945168,283.4426341418547,316.26297396985245,305.0225375485575
E01000348,247.7861246869964,237.5925418923225,248.6747656038233,247.0144735011496,228.99314531948417
E01000349,237.96527936229955,217.96643225243062,219.61474532315745,211.1629884220508,204.81517000779417
E01000350,222.43803364419728,264.71114163147666,283.55959152299437,311.54245791071395,288.21312606504017
E01000351,237.04120651027404,256.6552484267921,270.34967472386563,287.5235819492212,262.12450984187086
E01000352,225.23228186091404,238.20814485025596,253.66574314771754,266.2305407281608,260.6347483236866
E01000353,266.4442773972228,280.8731221939381,289.84733908454416,264.18650842258285,260.6233412530822
E01000354,231.92838464053588,245.72461841623655,256.4642852650467,250.1813274031398,241.64981081873515
E01000355,269.9899207517134,285.1339239091003,313.4551425027197,261.60989206857096,273.7778987258741
E01000356,224.02384067925007,259.89958719508684,272.24416711355616,269.7689185805826,254.73516667128823
E01000357,236.8314293471034,302.11981361763696,294.92728476988333,285.5808997551211,266.0562280282166
E01000358,248.10833419829058,254.51275317664957,274.6020386104587,268.7431275523318,258.4108223464757
E01000359,251.03831233620147,285.80417431381085,286.1755627021265,271.34498664465565,255.64744179452134
E01000360,288.6211427283653,280.2002692642435,294.23949932492656,301.28858578805574,272.3537678169218
E01000361,284.2156139716934,265.0531190173229,281.2322591514302,301.09398844446565,271.56848574117504
E01000362,313.5182887170363,310.78723024188776,327.7844226204429,315.52191119544096,281.610329662932
E01000363,286.5049011941562,278.16704138589535,293.041286798952,295.9436783450829,266.3383780539525
E01000364,297.12085997755975,295.9837993505841,311.22544689103523,300.73001753338735,264.7523755391718
E01000365,284.4907047158032,295.73545439541755,314.5975562919369,292.14466952085525,273.2034775799156
E01000366,263.8949849838231,255.81059041988766,273.6050388155173,289.1248964367119,265.17097683110563
E01000367,253.9663389819769,288.7092049864553,308.4044418910115,325.67878742227737,364.6629503310282
E01000368,239.261663318314,280.08704670517744,311.1408609897648,317.2452701765261,394.65010426403455
E01000369,258.26669958277876,291.62356715809085,320.8076940260053,311.7490783942765,360.7880010107841
E01000370,264.15032287097523,290.52666448655395,313.2269261875723,279.76434626292865,313.7783935694006
E01000371,255.15731951009758,278.16433067538225,298.7040970311412,266.15281112056306,362.6302528109585
E01000372,269.1680621998876,306.40931915134286,333.7967523287968,355.2230760738092,407.0635731505195
E01000373,227.27928743863853,243.01567272059293,272.41264481932967,294.6605263745297,314.5923717361591
E01000374,271.40315579352597,293.6071917898277,282.4157585089066,292.4263254356063,329.52187386485747
E01000375,271.336834763842,291.7284732163972,271.79999578939714,277.75751899593627,296.4545705555855
E01000376,271.7945462485753,292.0667286848447,279.0601496203658,282.4359017321375,322.60288636367846
E01000377,268.540801250647,291.54792518400376,279.5493300784983,275.64983303750614,317.46333533973035
E01000378,284.6614536271916,303.3518011882362,283.0875387525635,292.8086223906618,317.4172306368542
E01000379,268.1181738194976,286.82844756025577,268.35230799223166,269.5609419345805,291.4535642732755
E01000380,244.2980971149959,263.1111089570445,272.9885923617282,266.2243531880642,410.41200236530267
E01000381,250.91466611358274,250.40181881929402,268.47819588873216,280.5279790974453,253.72631240703862
E01000382,246.20546258612845,258.47800034031116,261.2624907643139,256.61164409208595,248.24891022765186
E01000383,268.70838447758763,282.1648741509013,306.0680053629065,330.2293570938321,312.5724203675732
E01000384,279.7010442340546,293.3278198700949,313.96007335082123,341.179952122839,321.50067686884836
E01000385,289.0940395641608,317.74389551395666,350.5077290960147,388.3405401288494,358.5637211962287
E01000386,264.1214771768561,307.1655325850903,334.30281967080185,363.062198175641,340.78084789632874
E01000387,247.91506373521483,249.4562330529483,263.6610320340106,275.4764264075081,246.0886182285751
E01000388,205.246196256199,248.55877798363602,241.18679154193373,227.54259885828387,218.74841389534626
E01000389,272.47149608969585,253.95761747396799,265.28770075249764,290.1254332435427,266.1543913885917
E01000390,270.4040852414378,266.0960834263423,277.9446720597568,289.08215366269604,264.3938302347712
E01000391,220.96111601979428,211.82473397291656,197.1119507685251,201.0813081502382,243.2173545919525
E01000392,210.0952827356694,271.00955563593743,257.8831154315477,244.8147880379608,225.87191728580638
E01000393,232.4285785255032,268.8892564596133,258.2433274171673,259.6067155965224,241.14952119226217
E01000394,254.82572841980155,249.23790553764508,263.8047769533852,283.07832083801935,263.1644243126558
E01000395,182.36518344999897,255.00527720526966,203.74906848435828,201.02017656268703,190.22891602338126
E01000396,184.95184712530568,260.7939491410929,206.00208049206654,199.5227125430229,187.54245449552678
E01000398,199.5460963848325,269.43143931044847,217.99023435752622,207.32430431171022,194.50115637793348
E01000399,188.90458462936837,263.87613231810997,205.58226269484638,199.77711793870134,185.96657504234722
E01000400,196.82057808291611,266.885478036561,219.76998146501052,208.84928849972385,193.40889923264115
E01000401,210.8471089778272,303.7935634678937,264.74002655945964,248.21710513146257,232.17418990699593
E01000402,253.5353060247042,276.6176490210668,293.6894818506371,266.54992416107905,253.92992807629696
E01000403,239.7808618758559,251.44245786996717,270.5682924126265,280.0502652236031,306.95947209091656
E01000404,225.62668768114793,232.00272370596596,243.9670711515255,253.34137599065483,272.90933131360174
E01000405,214.23500106077879,234.45933121495295,244.49587639649408,246.2979050900937,267.86317089712395
E01000406,235.04895401525135,254.5752116649317,266.24713145626885,285.54658338273066,284.8538581718826
E01000407,278.9534620350504,313.06347440786686,332.7606733921223,350.46814121130535,408.0711175027313
E01000408,211.02396617181444,241.16377369910663,235.72115707529713,232.58542276571865,256.5057175678493
E01000409,202.02652952415806,219.4536655145986,205.07617985051425,204.2279334997073,224.72411464774987
E01000410,165.00387605943737,208.13105259666074,202.96852095084998,206.40137827772585,203.3202438450798
E01000411,193.07453132076702,204.82768027702113,196.71702040305863,201.6858694138372,222.66626317801368
E01000412,165.82615118894327,207.5929510683882,210.44290699698985,212.984284352713,208.26615643667265
E01000413,205.08277795626236,196.50197351034916,215.67957177791322,238.01080526354158,256.2552243473215
E01000414,190.23490968310912,245.4495985514666,228.55109813947823,223.3112035504022,209.88415542467243
E01000415,175.80320778679913,223.92460228014946,218.4883087471609,220.81432616688113,217.79987291897382
E01000416,312.65224065791824,375.34474857373493,371.9060974857427,293.2622657479532,335.71479996584617
E01000417,255.46656843574922,273.8719718150142,279.2812259706743,249.31014514808263,243.72848978464071
E01000418,274.69673034062555,326.23811551565274,320.89548812989676,265.6467109237976,286.0454357384302
E01000419,256.9712106618893,271.8831167336104,283.470717161384,262.2984424097615,246.17973901247555
E01000420,253.5814221499291,266.4664136319905,287.8257693158555,251.01314493551632,240.38673018829442
E01000421,259.83087984962145,273.69989792701335,280.7441038091062,258.4749779809924,242.41127876058837
E01000422,333.0630786817099,413.84828970121407,402.21747077055534,302.9859807414752,353.393950706245
E01000423,212.17314526187474,210.8955161627555,230.55729653288034,242.04195561230966,241.6877974316231
E01000424,220.38356682552555,236.56860628310105,235.3953346895221,249.56259386888368,232.21399354534742
E01000425,232.08154969265928,239.59506600189275,249.2976350162247,262.00330720563005,251.50817339395863
E01000426,229.06751402549529,237.30449368769948,242.92658247768313,250.10444944570767,244.62156749095675
E01000427,233.30968150260725,244.1533060934832,250.3934687364415,252.59117092091668,251.2193839178981
E01000428,257.2398140129687,269.16319131515434,278.6678576684441,295.9695606338588,285.80790020942266
E01000429,223.96394944003595,228.33527142096298,247.98890812645627,258.3346817652891,280.638867113127
E01000430,229.0621221938927,272.26185245256613,310.33648725512427,338.27768390915674,367.0120261283937
E01000431,238.15597300720387,255.35662445649874,273.5757276281341,286.9367977012205,314.4584929118296
E01000432,232.71501979441447,284.13490639083693,326.60746801585873,359.0623803323569,389.4439237181068
E01000433,241.38817191507937,276.59563104508885,307.89284221239024,330.1580608394517,375.56288530611937
E01000434,229.0085241031814,274.25579130290777,312.57597871208566,343.39283485849097,374.38561837228207
E01000435,233.79076342370374,266.4491770097409,293.84019821190174,303.4287759054966,391.7930436704142
E01000436,259.34775040002035,254.41562447718115,238.16247368909347,222.64632822817828,221.83852906200673
E01000437,260.8946783766405,281.4563764591245,294.08549817827316,286.3270257595718,300.73942808484514
E01000438,273.01581212857417,304.22835386229974,323.79170354768274,335.78091445109214,371.71626779836845
E01000439,275.9517018289036,310.9080508024542,334.6154205427614,346.0071361407463,382.844773207751
E01000440,261.65938725194513,270.26558889121554,274.5002961112252,253.7467244835725,261.1271658240439
E01000441,266.07614004425113,288.88446600896395,307.569507524206,300.4776446267166,313.98243907342254
E01000442,255.52880968147025,272.5267976103054,273.5100985835909,255.052056850617,259.9207526881829
